2020-12-11 09:08:09.308734||meta||agents||4
2020-12-11 09:08:09.308808||meta||treatnames||A (men's search)@|B (women's search)
2020-12-11 09:08:09.309146||meta||block_id start||0
2020-12-11 09:08:09.309164||meta||assignment||2@|0@|3@|1
2020-12-11 10:54:13.241862||measurement||ad||2020-12-11 10:53:10.387971@|search - pick a college@|Top 15 Mistakes to Avoid in Choosing a College | Fastweb@|www.fastweb.com@|Jun 23, 2020 — Avoid these 15 most common mistakes students make in choosing colleges and you'll be on the path to your dream school in no time!||2||0
2020-12-11 10:54:13.468493||measurement||ad||2020-12-11 10:53:11.308668@|search - degree programs@|Online Degrees and Programs | WGU@|https://www.wgu.edu@|Find the bachelor's or master's degree program that elevates your career. As an online school, our online degrees are for busy adults seeking affordable, ... Predominant Degree Awarded: Bachelor's deg... What is the easiest degree to get online? Are online degrees credible? Can you really get a degree online? Show more||1||1
2020-12-11 10:54:13.642905||measurement||ad||2020-12-11 10:53:10.387971@|search - pick a college@|Choosing a College | My Future | Types of Schools@|myfuture.com@|You know you want to go to college; now you have to pick one. Considering the thousands of schools out there, this can be a daunting task. Make it easier to find ...||2||0
2020-12-11 10:54:13.972125||measurement||ad||2020-12-11 10:53:11.308668@|search - degree programs@|Degree Programs | University of Colorado Boulder@|https://www.colorado.edu@|94 items — CU Boulder offers 85 majors at the bachelor's level and more than 100 master's, doctoral and professional degree programs in a full range of disciplines ...||1||1
2020-12-11 10:54:14.181752||measurement||ad||2020-12-11 10:53:10.387971@|search - pick a college@|The COVID College Choice: How To Pick A College During A ...@|www.forbes.com@|Mar 17, 2020 — Campus closures at colleges and universities across the country are spreading as fast as the novel coronavirus itself. While higher education ...||2||0
2020-12-11 10:54:14.920944||measurement||ad||2020-12-11 10:53:10.387971@|search - pick a college@|College Match Quiz: Find Your Perfect College | Unigo@|www.unigo.com@|If this sounds familiar, the college match quiz offers a way to find out. There are over 6,000 colleges, universities and trade schools in the US. Choosing one can ...||2||0
2020-12-11 10:54:15.730693||measurement||ad||2020-12-11 10:53:10.387971@|search - pick a college@|What Should I Major In? How to Choose a Major in 9 Steps@|zety.com@|There are literally thousands of majors to choose from, and each university and college program will vary on their offerings. You need to pick a major that your ... Rating: 4.8 · 199 reviews||2||0
2020-12-11 10:54:20.600137||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||0||1
2020-12-11 10:54:21.178661||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||0||1
2020-12-11 10:54:21.540900||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||0||1
2020-12-11 10:54:22.132704||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||0||1
2020-12-11 10:54:22.523051||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||0||1
2020-12-11 10:54:22.878987||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||0||1
2020-12-11 10:54:23.246538||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||0||1
2020-12-11 10:54:23.742561||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||0||1
2020-12-11 10:54:24.114525||measurement||ad||2020-12-11 10:53:11.308668@|ad - degree programs@|100% Online Degree Programs - Univ Arizona Global...@|Ad·https://www.uagc.edu/degree-program/online(866) 347-7781Achieve Your Career Goals in an Online Program, Apply to Enroll for Your Degree with UAGC. With 60+ Degrees to Choose from, Contact UAGC and Discuss which Program is Right for You! Take the Next Step. Accredited University. 100% Online Education.Why Attend UAGC?55+ Undergrad & Master's Degrees,Flexible and Available 100% OnlineOnline Business DegreesDegrees in Finance, Real Estate,IT, Leadership, Marketing and More24/7 Library AssistanceOur Dedicated Librarians areStanding by to Help You 24/7.Explore Your New PathWhatever Your Passion, Discover theProgram to Shape Your Future.||1||1
2020-12-11 10:54:24.305500||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|Choose Your Major // Undergraduate Admissions // Marquette ...@|www.marquette.edu@|Quick! Aunt Zelda is approaching with that dreaded question: What are you going to do after graduation? Don't despair if you're still figuring out the answer ...||0||1
2020-12-11 10:54:25.380568||measurement||ad||2020-12-11 10:53:57.323504@|search - what major should i study@|Career test - What career should I have? - Education Abroad@|www.educations.com@|Mar 22, 2019 — This career test by educations.com is designed to help students find and study the right courses to achieve their educational and career goals.||0||1
2020-12-11 10:54:26.961087||measurement||ad||2020-12-11 10:53:11.308668@|ad - degree programs@|2020 Top Online Colleges - 100% Online Degrees From...@|Ad·https://explore.onlinecolleges.com/onlinecollege/schoolCompare Our Top Online Colleges To Find An Affordable & Accredited Degree Program Today! Earn An Online Grad or Undergrad Degree At the Pace & On the Schedule That Works For You. Find Your College Today. Classroom Support. College Degrees at Home.Stay-At-Home Colleges · Accredited Schools · Flexible & Affordable · Free School MatchesEducationConnection.com® - Top Online Degree ProgramsAd·https://www.educationconnection.com/Our Rich Resources Help Students Match Their Personal Interests To Specific Career Goals. Study to Earn Your Online Degree & Enhance Your Career. Get Matched for Free! Get Matched For Free. Over 2M Students Served. Easy 3-Step Process.100% Online Education · Top Online Colleges · Free Financial Aid Info||1||1
2020-12-11 10:54:32.048854||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|What should I major in? Major Quiz from Loyola University ...@|www.luc.edu@|What should I major in? Take the college major quiz from Loyola University Chicago and find your results to answer this question. BA in Environmental Policy · Education · Bioinformatics · Forensic Science||3||0
2020-12-11 10:54:33.367030||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|Quiz: What should I major in? | Goshen College@|www.goshen.edu@|Jan 3, 2020 — We know that choosing a major can be difficult, with so many options and your many varied interests. If you're not sure what you want to study ... Psychology Major & Minor · Public Relations Major & Minor · Tesol · Film Production||3||0
2020-12-11 10:54:33.748253||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|Quiz: What Should You Major In? - US News College Majors@|www.usnews.com@|Selecting a college major can be a difficult decision but it's not one you have to make on your own. Take our assessment to help determine what you should ...||3||0
2020-12-11 10:54:34.511286||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|The Student's Guide to Choosing a Major - Best Colleges@|www.bestcolleges.com@|Nov 12, 2020 — Choosing a major field of study can be a difficult decision. In fact, 61% of college graduates would change their major if they could go back to ... Trends in College Majors · Choosing a Major ... · Choosing a Major: Personality||3||0
2020-12-11 10:54:35.021507||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|Majors Quiz - Mount Marty@|www.mountmarty.edu@|Take this quiz to explore Your Major and Career options. ... Whatever you choose, Mount Marty knows you'll do great because we're here to support you.||3||0
2020-12-11 10:54:35.442116||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|Quiz: What should your college major be? | Briar Cliff University@|www.briarcliff.edu@|Take this assessment quiz, designed to help you think about your personality and which college major(s) match your dream career. And remember — choosing ...||3||0
2020-12-11 10:54:36.021886||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|What Should I Major In? (“What Major Is Right For Me”)@|www.arealme.com@|It's possible that more than one answer suits you, but always choose the one you like more. This test will assess which major fits you the best and offer some ...||3||0
2020-12-11 10:54:36.561518||measurement||ad||2020-12-11 10:51:42.520895@|search - what major should i study@|College Major Quiz - ThoughtCo@|www.thoughtco.com@|Oct 22, 2020 — What college major would best fit your personality? This test will help you ... I don't wait for someone to tell me what to do. Organizing things.||3||0
